-6.216077490129999994e+00 1.355102044764338026e-03
-6.167768589869999651e+00 1.395945131676297251e-03
-6.120051485740000352e+00 1.438486664636796225e-03
-6.072914433220000241e+00 1.482472110831698723e-03
-6.026345994509999748e+00 1.526360960595545208e-03
-5.980335028539999875e+00 1.570641781357174933e-03
-5.934870681429999628e+00 1.615395242852871432e-03
-5.889942377259999695e+00 1.661556524275842805e-03
-5.845539809209999937e+00 1.708913381178864786e-03
-5.801652931039999572e+00 1.756348738735465185e-03
-5.758271948900000048e+00 1.805365746041163490e-03
-5.715387313409999948e+00 1.855824259675772046e-03
-5.672989712109999694e+00 1.906022214228838066e-03
-5.631070062080000049e+00 1.956875210952142320e-03
-5.589619502969999765e+00 2.009928730928456451e-03
-5.548629390130000338e+00 2.063425546814460707e-03
-5.508091288120000151e+00 2.118027171747674867e-03
-5.467996964400000159e+00 2.174053002581744724e-03
-5.428338383229999842e+00 2.230675696860038963e-03
-5.389107699820000263e+00 2.287610859392068610e-03
-5.350297254680000059e+00 2.346474249375435101e-03
-5.311899568150000306e+00 2.406853893914959880e-03
-5.273907335179999656e+00 2.467297909671618220e-03
-5.236313420170000121e+00 2.529455259915748544e-03
-5.199110852159999574e+00 2.593092388683195405e-03
-5.162292820030000229e+00 2.657379152887182159e-03
-5.125852667960000275e+00 2.722623748521461797e-03
-5.089783891019999729e+00 2.788744778000575540e-03
-5.054080130860000075e+00 2.856222370377276866e-03
-5.018735171640000381e+00 2.925152517161087699e-03
-4.983742936019999625e+00 2.995543870174568503e-03
-4.949097481309999935e+00 3.067581272870996845e-03
-4.914792995760000061e+00 3.140346362168949801e-03
-4.880823794940000404e+00 3.214213136973762680e-03
-4.847184318270000070e+00 3.290315055449996844e-03
-4.813869125670000138e+00 3.367955402790420109e-03
-4.780872894239999837e+00 3.446611165464488064e-03
-4.748190415179999846e+00 3.526671339085235037e-03
-4.715816590680000253e+00 3.608210827615786383e-03
-4.683746431000000321e+00 3.691273737799643986e-03
-4.651975051600000022e+00 3.775433742444709792e-03
-4.620497670339999807e+00 3.860281995275763409e-03
-4.589309604840000389e+00 3.947313871140714289e-03
-4.558406269849999859e+00 4.037475414512443038e-03
-4.527783174739999694e+00 4.129739313563023095e-03
-4.497435921060000119e+00 4.223601921743694830e-03
-4.467360200169999906e+00 4.318657162035693074e-03
-4.437551790939999741e+00 4.415134911085275178e-03
-4.408006557550000259e+00 4.513588836413850308e-03
-4.378720447290000095e+00 4.614067860732515985e-03
-4.349689488520000147e+00 4.716710679309617932e-03
-4.320909788599999857e+00 4.821153171122726996e-03
-4.292377531939999713e+00 4.927345157672634139e-03
-4.264088978090000204e+00 5.035576231951882989e-03
-4.236040459869999886e+00 5.145416346635769446e-03
-4.208228381609999680e+00 5.257064564548634931e-03
-4.180649217350000058e+00 5.371233117652393467e-03
-4.153299509190000016e+00 5.487848791961019365e-03
-4.126175865619999605e+00 5.606505914631878390e-03
-4.099274959929999795e+00 5.727223463810315711e-03
-4.072593528649999683e+00 5.850403768310285732e-03
-4.046128370059999924e+00 5.976289205250947395e-03
-4.019876342679999937e+00 6.105429595453530124e-03
-3.993834363910000018e+00 6.238242405382993412e-03
-3.967999408589999888e+00 6.373404721223331106e-03
-3.942368507689999912e+00 6.509721314249338787e-03
-3.916938746970000107e+00 6.648121476488634031e-03
-3.891707265750000033e+00 6.789813633119182526e-03
-3.866671255630000026e+00 6.934356453991580467e-03
-3.841827959330000208e+00 7.081407713158216141e-03
-3.817174669489999950e+00 7.232038692247905361e-03
-3.792708727519999989e+00 7.386911301953120838e-03
-3.768427522560000131e+00 7.545782808801894392e-03
-3.744328490330000037e+00 7.708028421244094743e-03
-3.720409112100000026e+00 7.872885629343000929e-03
-3.696666913710000113e+00 8.040090445948274572e-03
-3.673099464539999914e+00 8.210216830268077595e-03
-3.649704376529999905e+00 8.384273504097554744e-03
-3.626479303290000011e+00 8.562697964385409394e-03
-3.603421939149999975e+00 8.745071672649059810e-03
-3.580530018270000170e+00 8.930892430988539299e-03
-3.557801313770000196e+00 9.119943385829547278e-03
-3.535233636900000143e+00 9.312610074413044114e-03
-3.512824836200000078e+00 9.509614047527032224e-03
-3.490572796689999979e+00 9.711225916310375211e-03
-3.468475439130000115e+00 9.917299537599911716e-03
-3.446530719190000092e+00 1.012749287015415195e-02
-3.424736626780000126e+00 1.034172678412507811e-02
-3.403091185260000096e+00 1.056034377666206607e-02
-3.381592450789999926e+00 1.078393098084646194e-02
-3.360238511589999977e+00 1.101343127628595306e-02
-3.339027487300000097e+00 1.124919205965442363e-02
-3.317957528340000017e+00 1.149044223122426198e-02
-3.297026815230000185e+00 1.173628389494915658e-02
-3.276233557989999934e+00 1.198655930588513920e-02
-3.255575995540000100e+00 1.224173009182311436e-02
-3.235052395099999867e+00 1.250201176231238373e-02
-3.214661051589999818e+00 1.276758958993354058e-02
-3.194400287120000126e+00 1.303952917622705661e-02
-3.174268450390000051e+00 1.331917403216215275e-02
-3.154263916160000125e+00 1.360653620166803711e-02
-3.134385084749999884e+00 1.390039904217894862e-02
-3.114630381510000046e+00 1.419973093235236614e-02
-3.094998256319999808e+00 1.450439045911840370e-02
-3.075487183119999912e+00 1.481524079913833572e-02
-3.056095659399999942e+00 1.513359089620248780e-02
-3.036822205780000061e+00 1.546032835451793472e-02
-3.017665365500000085e+00 1.579551633199410485e-02
-2.998623704039999893e+00 1.613892194616739842e-02
-2.979695808629999831e+00 1.649027826530152091e-02
-2.960880287859999793e+00 1.684938427102910044e-02
-2.942175771270000073e+00 1.721629484605461530e-02
-2.923580908909999998e+00 1.759132234752937979e-02
-2.905094370980000118e+00 1.797476998784572344e-02
-2.886714847449999954e+00 1.836690788268881963e-02
-2.868441047640000185e+00 1.876830847172717212e-02
-2.850271699889999955e+00 1.917968834261849984e-02
-2.832205551179999947e+00 1.960160552810465140e-02
-2.814241366790000143e+00 2.003422604999557932e-02
-2.796377929959999786e+00 2.047728814417115392e-02
-2.778614041520000022e+00 2.093039598444655994e-02
-2.760948519619999875e+00 2.139365163596180369e-02
-2.743380199330000213e+00 2.186776771891676963e-02
-2.725907932410000178e+00 2.235360186793357642e-02
-2.708530586929999817e+00 2.285168264156336657e-02
-2.691247047010000060e+00 2.336256624669867318e-02
-2.674056212520000031e+00 2.388705370012987605e-02
-2.656956998780000134e+00 2.442567497605775337e-02
-2.639948336269999807e+00 2.497802393666555959e-02
-2.623029170390000164e+00 2.554334905522239602e-02
-2.606198461159999979e+00 2.612139535065384835e-02
-2.589455182970000102e+00 2.671306022607980793e-02
-2.572798324289999883e+00 2.731952458019864388e-02
-2.556226887469999820e+00 2.794161460629942043e-02
-2.539739888440000204e+00 2.857970126923089701e-02
-2.523336356520000212e+00 2.923413139011621364e-02
-2.507015334120000105e+00 2.990558410703333947e-02
-2.490775876549999879e+00 3.059473678803868724e-02
-2.474617051810000135e+00 3.130196070883423803e-02
-2.458537940289999835e+00 3.202726199575581245e-02
-2.442537634649999845e+00 3.277048658092361622e-02
-2.426615239529999801e+00 3.353176117464485434e-02
-2.410769871359999872e+00 3.431224935957770394e-02
-2.395000658189999854e+00 3.511383119088880289e-02
-2.379306739430000039e+00 3.593757402928306893e-02
-2.363687265719999875e+00 3.678343119431435465e-02
-2.348141398660000156e+00 3.765088310260941012e-02
-2.332668310679999912e+00 3.854034106219424854e-02
-2.317267184849999939e+00 3.945316177716848977e-02
-2.301937214670000120e+00 4.039055369934341916e-02
-2.286677603889999855e+00 4.135343548781399842e-02
-2.271487566389999824e+00 4.234248249740643621e-02
-2.256366325930000194e+00 4.335806807010923053e-02
-2.241313116050000165e+00 4.440057992511063645e-02
-2.226327179870000172e+00 4.547056099901351095e-02
-2.211407769940000101e+00 4.656948919174671436e-02
-2.196554148070000156e+00 4.769888765299352268e-02
-2.181765585189999967e+00 4.885954422780504347e-02
-2.167041361189999904e+00 5.005110181674771869e-02
-2.152380764770000177e+00 5.127337477571115854e-02
-2.137783093309999938e+00 5.252723788598805815e-02
-2.123247652699999932e+00 5.381441591334697183e-02
-2.108773757199999821e+00 5.513650109592763138e-02
-2.094360729349999950e+00 5.649421282760059421e-02
-2.080007899770000002e+00 5.788801208222037198e-02
-2.065714607059999874e+00 5.931910423009274791e-02
-2.051480197670000116e+00 6.078895388023532187e-02
-2.037304025770000138e+00 6.229884948875324957e-02
-2.023185453119999977e+00 6.384959289619281109e-02
-2.009123848949999847e+00 6.544129702597240028e-02
-1.995118589819999899e+00 6.707450936280563714e-02
-1.981169059560000001e+00 6.875056213714987596e-02
-1.967274649069999937e+00 7.047091561461951703e-02
-1.953434756270000072e+00 7.223685589118582218e-02
-1.939648785960000010e+00 7.404906064377383967e-02
-1.925916149719999915e+00 7.590812459687341918e-02
-1.912236265800000057e+00 7.781475724266767591e-02
-1.898608558999999918e+00 7.977014576169572102e-02
-1.885032460589999959e+00 8.177564188014742330e-02
-1.871507408190000055e+00 8.383213999010329098e-02
-1.858032845659999932e+00 8.594017788642893674e-02
-1.844608223030000049e+00 8.810007396137757574e-02
-1.831232996400000035e+00 9.031192920702729721e-02
-1.817906627800000008e+00 9.257609336624041119e-02
-1.804628585149999909e+00 9.489261181550193158e-02
-1.791398342149999934e+00 9.726155803617231310e-02
-1.778215378170000083e+00 9.968322386082323350e-02
-1.765079178189999931e+00 1.021581510245339053e-01
-1.751989232699999954e+00 1.046867845644221251e-01
-1.738945037599999965e+00 1.072696256057310421e-01
-1.725946094139999998e+00 1.099064501654049703e-01
-1.712991908840000077e+00 1.125964247948994384e-01
-1.700081993369999989e+00 1.153391821635586373e-01
-1.687215864509999941e+00 1.181339771256744442e-01
-1.674393044059999891e+00 1.209800620594317644e-01
-1.661613058749999983e+00 1.238767631910491218e-01
-1.648875440160000094e+00 1.268235964543979744e-01
-1.636179724700000060e+00 1.298197566805648906e-01
-1.623525453450000100e+00 1.328640359778376356e-01
-1.610912172159999933e+00 1.359545705784116765e-01
-1.598339431140000100e+00 1.390896168571896241e-01
-1.585806785209999958e+00 1.422672064915475043e-01
-1.573313793599999899e+00 1.454854282867457937e-01
-1.560860019940000010e+00 1.487430078944274314e-01
-1.548445032120000064e+00 1.520388185491214628e-01
-1.536068402299999969e+00 1.553717092681598522e-01
-1.523729706779999971e+00 1.587401409826960652e-01
-1.511428525969999992e+00 1.621423096939093589e-01
-1.499164444330000068e+00 1.655759936320048420e-01
-1.486937050299999896e+00 1.690389875520718621e-01
-1.474745936249999945e+00 1.725291922694634772e-01
-1.462590698380000109e+00 1.760446181125609466e-01
-1.450470936719999937e+00 1.795831295372834202e-01
-1.438386255039999950e+00 1.831423771037351544e-01
-1.426336260800000089e+00 1.867194757531543958e-01
-1.414320565079999925e+00 1.903114264365332042e-01
-1.402338782549999996e+00 1.939155477796675187e-01
-1.390390531400000018e+00 1.975298309116028106e-01
-1.378475433299999997e+00 2.011531545096477136e-01
-1.366593113319999997e+00 2.047845234946815141e-01
-1.354743199899999917e+00 2.084223197496402891e-01
-1.342925324819999933e+00 2.120638336117174616e-01
-1.331139123090000043e+00 2.157055153827779903e-01
-1.319384232950000069e+00 2.193435504878265274e-01
-1.307660295830000097e+00 2.229747836475569067e-01
-1.295966956250000024e+00 2.265968958286211088e-01
-1.284303861810000003e+00 2.302083945188888592e-01
-1.272670663149999992e+00 2.338083610139807533e-01
-1.261067013869999975e+00 2.373956939946816058e-01
-1.249492570529999957e+00 2.409693035662955340e-01
-1.237946992549999958e+00 2.445275208939561573e-01
-1.226429942220000013e+00 2.480680976901535884e-01
-1.214941084639999946e+00 2.515886471599674268e-01
-1.203480087650000030e+00 2.550863205372152498e-01
-1.192046621820000096e+00 2.585583491635474740e-01
-1.180640360399999977e+00 2.620024382035647248e-01
-1.169260979289999947e+00 2.654166034605454083e-01
-1.157908156950000045e+00 2.687997014145030450e-01
-1.146581574450000085e+00 2.721504538718517163e-01
-1.135280915330000084e+00 2.754671373732786033e-01
-1.124005865640000046e+00 2.787481202924873558e-01
-1.112756113869999952e+00 2.819911931163812113e-01
-1.101531350909999984e+00 2.851940780440018197e-01
-1.090331270010000075e+00 2.883541834209812360e-01
-1.079155566759999907e+00 2.914686928143920275e-01
-1.068003939060000018e+00 2.945351459151471230e-01
-1.056876087040000023e+00 2.975510868185209934e-01
-1.045771713089999944e+00 3.005143878348470188e-01
-1.034690521749999981e+00 3.034238043371581539e-01
-1.023632219760000073e+00 3.062783887152766837e-01
-1.012596515960000110e+00 3.090770723956965949e-01
-1.001583121279999933e+00 3.118181046104412935e-01
-9.905917487159999757e-01 3.144995197444965251e-01
-9.796221132769999951e-01 3.171189288476405355e-01
-9.686739319749999577e-01 3.196736881545447218e-01
-9.577469237819999925e-01 3.221613580617644912e-01
-9.468408096000000551e-01 3.245799420416792813e-01
-9.359553122299999472e-01 3.269278228806266062e-01
-9.250901563419999807e-01 3.292033170620379812e-01
-9.142450684489999979e-01 3.314046758501214551e-01
-9.034197768689999908e-01 3.335301807303860389e-01
-8.926140117049999878e-01 3.355776205942776480e-01
-8.818275048100000513e-01 3.375445546783041872e-01
-8.710599897590000085e-01 3.394285160073581276e-01
-8.603112018249999826e-01 3.412270526889772393e-01
-8.495808779460000126e-01 3.429375632700643051e-01
-8.388687567010000290e-01 3.445576281922130835e-01
-8.281745782799999622e-01 3.460846673066917401e-01
-8.174980844610000297e-01 3.475160214810057990e-01
-8.068390185789999780e-01 3.488491905787926561e-01
-7.961971255009999693e-01 3.500814231588132985e-01
-7.855721516039999575e-01 3.512095970163389702e-01
-7.749638447429999522e-01 3.522303306884886354e-01
-7.643719542300000391e-01 3.531402285791575557e-01
-7.537962308060000005e-01 3.539360347903626192e-01
-7.432364266190000235e-01 3.546141267185052848e-01
-7.326922951980000542e-01 3.551707794702404497e-01
-7.221635914270000400e-01 3.556019232843430911e-01
-7.116500715239999497e-01 3.559026995444190544e-01
-7.011514930150000158e-01 3.560678382835993361e-01
-6.906676147110000219e-01 3.560917175142803148e-01
-6.801981966850000338e-01 3.559683474364601641e-01
-6.697430002480000422e-01 3.556913618467378857e-01
-6.593017879279999827e-01 3.552541678014596305e-01
-6.488743234449999564e-01 3.546496080630702208e-01
-6.384603716879999613e-01 3.538700669072821214e-01
-6.280596986980000462e-01 3.529074660928357976e-01
-6.176720716400000422e-01 3.517532022159068905e-01
-6.072972587830000046e-01 3.503981683763504051e-01
-5.969350294799999901e-01 3.488325349081262683e-01
-5.865851541459999874e-01 3.470457811023500705e-01
-5.762474042349999825e-01 3.450266770271614991e-01
-5.659215522210000460e-01 3.427634070774564501e-01
-5.556073715760000420e-01 3.402435480349449981e-01
-5.453046367499999603e-01 3.374541495505838928e-01
-5.350131231510000251e-01 3.343816971504318114e-01
-5.247326071229999611e-01 3.310121521729995631e-01
-5.144628659269999682e-01 3.273308103635282351e-01
-5.042036777199999653e-01 3.233226294969975823e-01
-4.939548215389999997e-01 3.189725670030856275e-01
-4.837160772760000227e-01 3.142658095752707270e-01
-4.734872256600000107e-01 3.091881614107061527e-01
-4.632680482409999856e-01 3.037263221576192440e-01
-4.530583273670000244e-01 2.978681428893389938e-01
-4.428578461659999910e-01 2.916029996373704636e-01
-4.326663885279999899e-01 2.849225683254004715e-01
-4.224837390860000097e-01 2.778215485772234650e-01
-4.123096831949999985e-01 2.702986352400355563e-01
-4.021440069169999743e-01 2.623578116151422113e-01
-3.919864969999999893e-01 2.540092709243111924e-01
-3.818369408619999850e-01 2.452704679464004500e-01
-3.716951265690000006e-01 2.361669196508500990e-01
-3.615608428220000170e-01 2.267331994777970205e-01
-3.514338789349999992e-01 2.170136059539066742e-01
-3.413140248189999726e-01 2.070626997199659647e-01
-3.312010709629999994e-01 1.969454375459411821e-01
-3.210948084190000107e-01 1.867365820030076895e-01
-3.109950287809999936e-01 1.765190973445831535e-01
-3.009015241699999899e-01 1.663817038583047525e-01
-2.908140872150000167e-01 1.564157239566547064e-01
-2.807325110389999878e-01 1.467117843168620761e-01
-2.706565892369999782e-01 1.373564435761720492e-01
-2.605861158619999784e-01 1.284293414854783544e-01
-2.505208854070000157e-01 1.200011287635176782e-01
-2.404606927900000135e-01 1.121324700850560019e-01
-2.304053333340000120e-01 1.048743398999305299e-01
-2.203546027520000006e-01 9.826966080380018786e-02
-2.103082971290000103e-01 9.235625666674988909e-02
-2.002662129090000132e-01 8.717122227870376105e-02
-1.902281468719999868e-01 8.275701025395078292e-02
-1.801938961250000026e-01 7.916998664254500107e-02
-1.701632580799999905e-01 7.649306505182437710e-02
-1.601360304370000043e-01 7.485579970740170730e-02
-1.501120111729999929e-01 7.446882713435562517e-02
-1.400909985209999875e-01 7.568635436724618915e-02
-1.300727909549999894e-01 7.912281803028868576e-02
-1.200571871749999964e-01 8.586927363800837820e-02
-1.100439860889999982e-01 9.786893088081542735e-02
-1.000329867969999981e-01 1.184154902582139762e-01
-9.002398857509999464e-02 1.520243995823724881e-01
-8.001679086129999396e-02 2.011578355854327371e-01
-7.001119323630000668e-02 2.609384859113500488e-01
-6.000699540909999741e-02 3.220167841272941200e-01
-5.000399720080000304e-02 3.768238922467694874e-01
-4.000199852849999765e-02 4.210871337036668494e-01
-3.000079938900000048e-02 4.538555624145191314e-01
-2.000019984319999916e-02 4.764991518092894229e-01
-9.999999999980000581e-03 4.909857392385590935e-01
9.999999999980000581e-03 4.995009440576667625e-01
2.000019984319999916e-02 4.952117207858381387e-01
3.000079938900000048e-02 4.809940172694791571e-01
4.000199852849999765e-02 4.543914262487508404e-01
5.000399720080000304e-02 4.121460633637766824e-01
6.000699540909999741e-02 3.545529701394060651e-01
7.001119323630000668e-02 2.870495427087129681e-01
8.001679086129999396e-02 2.177723998279499917e-01
9.002398857509999464e-02 1.569408653719140678e-01
1.000329867969999981e-01 1.143791829536740662e-01
1.100439860889999982e-01 8.936235879795469128e-02
1.200571871749999964e-01 7.518967823181384180e-02
1.300727909549999894e-01 6.704200265041850015e-02
1.400909985209999875e-01 6.237871261564074954e-02
1.501120111729999929e-01 5.989713574401377139e-02
1.601360304370000043e-01 5.890297686031948504e-02
1.701632580799999905e-01 5.900604208810211748e-02
1.801938961250000026e-01 5.997540140908107220e-02
1.902281468719999868e-01 6.166819930207900757e-02
2.002662129090000132e-01 6.399284759240519982e-02
2.103082971290000103e-01 6.688882330709722268e-02
2.203546027520000006e-01 7.031487782794274000e-02
2.304053333340000120e-01 7.424171925029553198e-02
2.404606927900000135e-01 7.864717196086903894e-02
2.505208854070000157e-01 8.351274448585169208e-02
2.605861158619999784e-01 8.882104207836961918e-02
2.706565892369999782e-01 9.455372855839334900e-02
2.807325110389999878e-01 1.006899438371071515e-01
2.908140872150000167e-01 1.072051593695598493e-01
3.009015241699999899e-01 1.140704609591637192e-01
3.109950287809999936e-01 1.212522741538456100e-01
3.210948084190000107e-01 1.287125976681693373e-01
3.312010709629999994e-01 1.364094873373762618e-01
3.413140248189999726e-01 1.442978852356460728e-01
3.514338789349999992e-01 1.523305315346389355e-01
3.615608428220000170e-01 1.604589880946470926e-01
3.716951265690000006e-01 1.686346756378744316e-01
3.818369408619999850e-01 1.768100050957626124e-01
3.919864969999999893e-01 1.849395901127839359e-01
4.021440069169999743e-01 1.929814442671901609e-01
4.123096831949999985e-01 2.008976805249755582e-01
4.224837390860000097e-01 2.086550147960630208e-01
4.326663885279999899e-01 2.162247368396833513e-01
4.428578461659999910e-01 2.235826557349905874e-01
4.530583273670000244e-01 2.307087118319689212e-01
4.632680482409999856e-01 2.375868741928331696e-01
4.734872256600000107e-01 2.442051573304346579e-01
4.837160772760000227e-01 2.505552706971899135e-01
4.939548215389999997e-01 2.566321910891600222e-01
5.042036777199999653e-01 2.624335893522954377e-01
5.144628659269999682e-01 2.679592495617494352e-01
5.247326071229999611e-01 2.732105640004889868e-01
5.350131231510000251e-01 2.781903455640255540e-01
5.453046367499999603e-01 2.829025888770668185e-01
5.556073715760000420e-01 2.873521030139749022e-01
5.659215522210000460e-01 2.915444967642294993e-01
5.762474042349999825e-01 2.954860217191159211e-01
5.865851541459999874e-01 2.991835423870248811e-01
5.969350294799999901e-01 3.026444162329938736e-01
6.072972587830000046e-01 3.058763984304911365e-01
6.176720716400000422e-01 3.088872813083840541e-01
6.280596986980000462e-01 3.116845768603984657e-01
6.384603716879999613e-01 3.142752015742795724e-01
6.488743234449999564e-01 3.166656046423290127e-01
6.593017879279999827e-01 3.188618820629451900e-01
6.697430002480000422e-01 3.208700792253907363e-01
6.801981966850000338e-01 3.226963759971990253e-01
6.906676147110000219e-01 3.243469650455353959e-01
7.011514930150000158e-01 3.258282097593462323e-01
7.116500715239999497e-01 3.271462718539809300e-01
7.221635914270000400e-01 3.283069849488827741e-01
7.326922951980000542e-01 3.293158678338151679e-01
7.432364266190000235e-01 3.301781210363824437e-01
7.537962308060000005e-01 3.308981935017297760e-01
7.643719542300000391e-01 3.314800249946451838e-01
7.749638447429999522e-01 3.319271808927439227e-01
7.855721516039999575e-01 3.322426406867105553e-01
7.961971255009999693e-01 3.324295776183568418e-01
8.068390185789999780e-01 3.324915473944386468e-01
8.174980844610000297e-01 3.324323739537818345e-01
8.281745782799999622e-01 3.322558350137184702e-01
8.388687567010000290e-01 3.319653690521649492e-01
8.495808779460000126e-01 3.315641366278800350e-01
8.603112018249999826e-01 3.310546823304689745e-01
8.710599897590000085e-01 3.304389595613821951e-01
8.818275048100000513e-01 3.297189160396964414e-01
8.926140117049999878e-01 3.288964133812756763e-01
9.034197768689999908e-01 3.279735405939127046e-01
9.142450684489999979e-01 3.269526896873651278e-01
9.250901563419999807e-01 3.258363759881433008e-01
9.359553122299999472e-01 3.246268605133150742e-01
9.468408096000000551e-01 3.233264575344152458e-01
9.577469237819999925e-01 3.219372193840648877e-01
9.686739319749999577e-01 3.204607525764752718e-01
9.796221132769999951e-01 3.188986290390221634e-01
9.905917487159999757e-01 3.172525702766587630e-01
1.001583121279999933e+00 3.155244329295711081e-01
1.012596515960000110e+00 3.137160190216046196e-01
1.023632219760000073e+00 3.118291542595076904e-01
1.034690521749999981e+00 3.098660218592522164e-01
1.045771713089999944e+00 3.078284935827778068e-01
1.056876087040000023e+00 3.057182103402960038e-01
1.068003939060000018e+00 3.035365653495094573e-01
1.079155566759999907e+00 3.012852245186178335e-01
1.090331270010000075e+00 2.989658638007712255e-01
1.101531350909999984e+00 2.965801989463886512e-01
1.112756113869999952e+00 2.941305070716399572e-01
1.124005865640000046e+00 2.916189247029043474e-01
1.135280915330000084e+00 2.890471737050088197e-01
1.146581574450000085e+00 2.864169500410916891e-01
1.157908156950000045e+00 2.837297335066418236e-01
1.169260979289999947e+00 2.809877276748124486e-01
1.180640360399999977e+00 2.781932315823477664e-01
1.192046621820000096e+00 2.753484573870936258e-01
1.203480087650000030e+00 2.724560156646800846e-01
1.214941084639999946e+00 2.695180322960745167e-01
1.226429942220000013e+00 2.665363506751656786e-01
1.237946992549999958e+00 2.635125863714917194e-01
1.249492570529999957e+00 2.604481200319529455e-01
1.261067013869999975e+00 2.573448573828913677e-01
1.272670663149999992e+00 2.542048556503119783e-01
1.284303861810000003e+00 2.510300556953866113e-01
1.295966956250000024e+00 2.478225364651187590e-01
1.307660295830000097e+00 2.445840117434414374e-01
1.319384232950000069e+00 2.413164538703090611e-01
1.331139123090000043e+00 2.380222993160075184e-01
1.342925324819999933e+00 2.347044034630348386e-01
1.354743199899999917e+00 2.313659316702084967e-01
1.366593113319999997e+00 2.280096837198246351e-01
1.378475433299999997e+00 2.246378928457816171e-01
1.390390531400000018e+00 2.212521780014450878e-01
1.402338782549999996e+00 2.178538207740824684e-01
1.414320565079999925e+00 2.144440669902838437e-01
1.426336260800000089e+00 2.110246663385987598e-01
1.438386255039999950e+00 2.075978579382241895e-01
1.450470936719999937e+00 2.041664451291446414e-01
1.462590698380000109e+00 2.007335676899945631e-01
1.474745936249999945e+00 1.973019783033702901e-01
1.486937050299999896e+00 1.938739185782786811e-01
1.499164444330000068e+00 1.904510176629120310e-01
1.511428525969999992e+00 1.870348447851760965e-01
1.523729706779999971e+00 1.836274137856219735e-01
1.536068402299999969e+00 1.802314377772760157e-01
1.548445032120000064e+00 1.768498224980647460e-01
1.560860019940000010e+00 1.734855451578410368e-01
1.573313793599999899e+00 1.701411504888876158e-01
1.585806785209999958e+00 1.668188115608051914e-01
1.598339431140000100e+00 1.635202591636850944e-01
1.610912172159999933e+00 1.602472309844638898e-01
1.623525453450000100e+00 1.570010348262982913e-01
1.636179724700000060e+00 1.537827297827112083e-01
1.648875440160000094e+00 1.505942044523335133e-01
1.661613058749999983e+00 1.474376673569656182e-01
1.674393044059999891e+00 1.443156363665936970e-01
1.687215864509999941e+00 1.412303453584978497e-01
1.700081993369999989e+00 1.381836935938784428e-01
1.712991908840000077e+00 1.351769202892056931e-01
1.725946094139999998e+00 1.322107394733271768e-01
1.738945037599999965e+00 1.292853791215330672e-01
1.751989232699999954e+00 1.264021712330768432e-01
1.765079178189999931e+00 1.235627450617148293e-01
1.778215378170000083e+00 1.207686451786334908e-01
1.791398342149999934e+00 1.180215532992155009e-01
1.804628585149999909e+00 1.153224370900179790e-01
1.817906627800000008e+00 1.126717345277608168e-01
1.831232996400000035e+00 1.100695926690172799e-01
